id,title,description_length,category,confidence,reasoning
Closure-105,Issue Report,20,Functional Issue,1,"Since there is no description, it is hard to determine the type of bug. However, the 'Issue Report' title suggests a problem with the core application's functionality, even though the specific details are missing."
JacksonDatabind-35,Issue Report,711,Functional Issue,5,"The bug report describes a regression in core application logic related to object and type ID handling, indicating a problem with the functionality of the code. The issue causes unexpected behavior in a specific use case."
Math-106,"[MATH-60] [math] Function math.fraction.ProperFractionFormat.parse(String, ParsePosition) return illogical result - ASF JIRA",2612,Functional Issue,5,"The bug report describes an issue with the core application logic of the `ProperFractionFormat.parse()` method, which is returning incorrect results when parsing fractional strings with negative components. This directly affects the functionality of the fraction parsing logic."
Math-50,"[MATH-631] ""RegulaFalsiSolver"" failure - ASF JIRA",1684,Functional Issue,5,"The bug report describes a failure of the RegulaFalsiSolver to find a root, while another solver (PegasusSolver) succeeds. This indicates a problem with the core algorithm implementation of the RegulaFalsiSolver."
Lang-12,"[LANG-805] RandomStringUtils.random(count, 0, 0, false, false, universe, random) always throws java.lang.ArrayIndexOutOfBoundsException - ASF JIRA",1697,Functional Issue,5,"The bug report describes an ArrayIndexOutOfBoundsException due to incorrect array indexing logic within the RandomStringUtils.random method. This is a clear issue in the core application logic, making it a Functional Issue."
Codec-14,[CODEC-187] Beider Morse Phonetic Matching producing incorrect tokens - ASF JIRA,2062,Functional Issue,5,"The bug report describes an issue with the Beider Morse Phonetic Matching algorithm, where it produces incorrect tokens, indicating a problem with the core application logic. The issue is further supported by attached patches aiming to fix the algorithm's behavior."
Jsoup-54,Issue Report,1571,Functional Issue,5,"The bug report describes an exception thrown when converting a Jsoup document to a W3C document due to an invalid character in the HTML. This indicates a problem with the core logic of the `W3CDom.fromJsoup` method, making it a functional issue."
Closure-1,Issue Report,20,Functional Issue,1,"The bug report lacks a description, implying a possible core logic error that prevented proper reporting or data processing, leading to a failure to generate useful details. This is a very weak indication, hence the low confidence."
Mockito-18,Issue Report,716,Functional Issue,5,"The bug report describes unexpected behavior regarding the return value of mocked Iterables. The user expects an empty Iterable but receives null, which falls under core application logic and return values."
JxPath-21,[JXPATH-151] null handling is inconsistent - ASF JIRA,1768,Functional Issue,5,The bug report describes unexpected behavior in the core application logic of JXPath when comparing values to null using unequals (!=). This directly impacts the functionality and expected return values of the JXPath expressions.
JacksonDatabind-62,Issue Report,5250,Functional Issue,5,"The bug report describes a core application logic failure where deserialization of an UnmodifiableSet fails in Jackson 2.7+ but works in Jackson 2.6. The mixin is intended to handle default typing, but the resulting stack trace indicates an issue with the default constructor during deserialization."
Closure-152,Issue Report,20,Functional Issue,1,"With no description, the most general category that could encompass the issue is a functional issue. The lack of details makes it difficult to have high confidence."
Math-46,[MATH-657] Division by zero - ASF JIRA,1229,Functional Issue,5,"The bug report describes incorrect behavior in the core logic of the Complex class, specifically the division by zero operation and the expected return values (NaN vs INF). This is a clear issue with the application's functionality."
Collections-13,[COLLECTIONS-299] ExtendedProperties.convertProperties loses non-String values - ASF JIRA,2260,Functional Issue,5,"The bug report describes an issue where `ExtendedProperties.convertProperties` fails to handle non-String values correctly, leading to a NullPointerException. This is a bug in the core application logic, as the method should handle different value types or at least document its limitations."
Jsoup-42,Issue Report,4612,Functional Issue,5,"The bug report describes incorrect handling of form data, specifically with checkboxes and radio buttons, which directly impacts the core application logic of form submission. The report provides code examples and expected vs actual behavior, indicating a flaw in the functional aspects of the library."
Time-11,Issue Report,2028,Functional Issue,5,"The bug report describes a NullPointerException caused by incorrect initialization of a ThreadLocal variable, leading to unexpected behavior when multiple threads access a shared resource. This falls under core application logic causing unexpected crashes."
Closure-144,Issue Report,20,Functional Issue,1,"The report is vague with 'Issue Report' as the title and no description. Without further information, it's safest to categorize it as a general functional issue, though the low confidence reflects the uncertainty."
JacksonDatabind-74,Issue Report,774,Functional Issue,5,The bug report describes a deserialization issue where the application is not handling empty strings as null objects as intended by the configuration. This is a problem with the core application logic related to deserialization.
Math-11,[MATH-929] MultivariateNormalDistribution.density(double[]) returns wrong value when the dimension is odd - ASF JIRA,1188,Functional Issue,5,"The bug report describes an incorrect return value from the MultivariateNormalDistribution.density() method, indicating a flaw in the core application logic. The provided code snippet and patch suggest a mathematical or algorithmic error in the density calculation."
Lang-53,[LANG-346] Dates.round() behaves incorrectly for minutes and seconds - ASF JIRA,1790,Functional Issue,5,"The bug report describes incorrect rounding behavior in the DateUtils.round() method, indicating a flaw in the core application logic related to date manipulation. The issue results in unexpected output and involves an exception, which directly impacts the program's intended functionality."
Gson-5,Issue Report,2676,Functional Issue,5,"The bug report indicates a parsing error when converting an ISO8601 date string to a Java Date object, which points to a flaw in the core application logic responsible for handling date formats. The stack trace shows exceptions related to date parsing, further solidifying this as a functional issue."
Closure-82,Issue Report,20,Functional Issue,1,"The report provides no specific information, but the absence of a description suggests a possible failure to capture or report an actual functional problem. Without more details, it's a very weak assumption but a core logic issue is the most plausible."
Jsoup-15,Issue Report,1975,Functional Issue,5,"The core issue is that the HTML parser is incorrectly interpreting tags within javascript strings, leading to unexpected behavior and altering the structure of the DOM. This is a bug in the core application logic."
Cli-10,[CLI-156] Missing required options not throwing MissingOptionException - ASF JIRA,2343,Functional Issue,5,"The bug report describes a failure of the command line parser to throw a `MissingOptionException` when a required option is missing on the second invocation, indicating an error in the core parsing logic. The provided code example demonstrates the unexpected behavior and traces it to the modification of the options list by the parser."
JacksonDatabind-23,Issue Report,669,Functional Issue,4,"The description mentions issues with NON_EMPTY exclusion handling for ints and Strings, suggesting a problem in the core application logic. The mention of unexpected behavior and the need to investigate whether different versions work better further points towards a functional issue."
Closure-113,Issue Report,20,Functional Issue,1,"With no description, the safest assumption is that there's a problem with the core logic of the application, even if we don't know what that is. It could be anything, but 'Functional Issue' is the broadest category."
Closure-164,Issue Report,20,Functional Issue,1,"With no description, it is impossible to determine the exact nature of the bug. However, assuming it's a genuine issue report, it's most likely related to a problem in the application's core logic."
JacksonDatabind-54,Issue Report,1185,Functional Issue,5,The bug report describes unexpected behavior in object serialization with Jackson when handling Optional.empty() differently based on the declared type (Object vs. Optional<Object>). This falls under incorrect core application logic in serialization.
JxPath-17,[JXPATH-109] Namespaced attribute not selected with wildcard - ASF JIRA,1280,Functional Issue,5,"The bug report describes an issue where a wildcard expression for selecting namespaced attributes does not work as expected. This points to a flaw in the core application logic for XPath evaluation, making it a functional issue."
Jsoup-62,Issue Report,891,Functional Issue,5,"The bug report describes incorrect parsing of HTML, which is a core function of the jsoup library. The described issue results in unexpected HTML structure, indicating a problem in the core parsing logic."
Math-89,[MATH-259] Bugs in Frequency API - ASF JIRA,2869,Functional Issue,5,"The bug report describes incorrect behavior of the Frequency API due to improper handling of Object types, leading to exceptions and incorrect return values. This falls directly under problems with the core application logic."
Lang-24,"[LANG-664] NumberUtils.isNumber(String)  is not right when the String is ""1.1L"" - ASF JIRA",1366,Functional Issue,5,"The bug report describes an issue where `NumberUtils.isNumber(String)` incorrectly identifies ""1.1L"" as a number. This is a flaw in the core logic of the function, making it a functional issue."
Csv-8,[CSV-114] CSVFormat constructor should reject a header array with duplicate entries - ASF JIRA,1280,Functional Issue,5,"The bug report describes a flaw in the core logic of the CSVFormat constructor where it doesn't reject duplicate header entries, leading to incorrect behavior when parsing CSV files with such headers. This is a problem with the application's logic, making it a functional issue."
Mockito-1,Issue Report,538,Functional Issue,4,"The bug report describes a problem with ArgumentCaptor not working as expected, which indicates a failure in the core logic of the application or testing framework where ArgumentCaptor is used. This points to a functional issue rather than a GUI, performance, or other type of problem."
Math-66,"[MATH-395] Bugs in ""BrentOptimizer"" - ASF JIRA",1485,Functional Issue,5,"The bug report describes a problem with the core logic of the BrentOptimizer algorithm, leading to incorrect results. The reported fixes involve modifying the algorithm's implementation to correct its behavior, indicating a functional issue."
Collections-6,[COLLECTIONS-261] Flat3Map.remove() does not return the correct value when size <= 3 - ASF JIRA,1293,Functional Issue,5,The bug report describes an incorrect return value from the `remove()` method of the `Flat3Map` class. This is a clear issue with the core application logic related to map operations.
Closure-133,Issue Report,20,Functional Issue,1,"With no description, it's impossible to determine the nature of the bug. However, the title 'Issue Report' suggests a problem in core application functionality as that's the most general type of software issue."
JacksonCore-22,Issue Report,787,Functional Issue,5,"The bug report describes an issue where an attribute (`_matchCount`) within the `FilteringGeneratorDelegate` class is not being utilized as intended according to the documentation, suggesting a problem with the application's core logic."
Jsoup-35,Issue Report,1021,Functional Issue,5,"The bug report describes incorrect parsing of HTML, leading to an unexpected DOM structure. This indicates a problem with the core application logic of the JSoup library."
Cli-30,[CLI-203] The state of the option groups is not updated by the default options - ASF JIRA,1218,Functional Issue,5,"The bug report describes a problem with the core logic of the command-line argument parser. It fails to correctly handle mutually exclusive options when default values are provided, resulting in unexpected behavior."
JacksonDatabind-110,Issue Report,2487,Functional Issue,5,The bug report describes a deserialization issue with `Collections$UnmodifiableList` which leads to an `InvalidDefinitionException`. This indicates a problem in the core application logic that handles deserialization of unmodifiable lists.
Math-31,[MATH-718] inverseCumulativeProbability of BinomialDistribution returns wrong value for large trials. - ASF JIRA,1636,Functional Issue,5,"The bug report describes an incorrect return value from the inverseCumulativeProbability method, which is a core functionality of the BinomialDistributionImpl class. The issue stems from a flaw in the underlying logic of the cumulativeProbability method."
Closure-125,Issue Report,20,Functional Issue,1,"The bug report is an ""Issue Report"" with no description, meaning the issue is likely in the core application's logic. Without more information, a low confidence is appropriate."
JacksonDatabind-15,Issue Report,5397,Functional Issue,5,"The bug report describes an error in marshaling data using XmlAdapter with Jackson, leading to a JsonMappingException. This indicates a problem in the core application logic responsible for serialization and deserialization."
Compress-28,[COMPRESS-279] TarArchiveInputStream silently finished when unexpected EOF occured - ASF JIRA,2005,Functional Issue,5,"The bug report describes an issue where the TarArchiveInputStream doesn't throw an IOException when encountering an unexpected EOF, indicating a problem with the core logic of handling corrupted tar files. This directly impacts the expected behavior and error handling of the archive processing functionality."
Cli-26,[CLI-177] OptionBuilder is not reseted in case of an IAE at create - ASF JIRA,1186,Functional Issue,5,"The core issue is that `OptionBuilder` is not properly reset after an `IllegalArgumentException`, leading to incorrect behavior in subsequent uses. This is a bug in the program's logic, rather than a GUI or configuration issue."
Jsoup-23,Issue Report,1419,Functional Issue,5,"The bug report describes an issue where the tokenizer fails to correctly parse HTML entities containing letters and digits, leading to incorrect handling of the HTML. This is a problem with the core application logic for parsing HTML, not a GUI, database, or other type of issue."
JacksonDatabind-106,Issue Report,4872,Functional Issue,5,"The bug report describes unexpected behavior and inconsistencies in how the TreeTraversingParser handles integer bounds and type conversions, leading to silent overflows and unexpected results, indicating a problem in the core application logic of the parser."
Compress-7,[COMPRESS-114] TarUtils.parseName does not properly handle characters outside the range 0-127 - ASF JIRA,1643,Functional Issue,5,"The bug report describes incorrect handling of special characters in filenames within a tar archive, leading to incorrect names being resolved. This is a problem with the core logic of the `TarUtils.parseName` method, causing unexpected behavior."
Lang-65,[LANG-59] [lang] DateUtils.truncate method is buggy when dealing with DST switching hours - ASF JIRA,1629,Functional Issue,5,"The bug report describes incorrect behavior in the `DateUtils.truncate` method, specifically related to Daylight Saving Time (DST) transitions, which is a problem with core application logic. The provided test case highlights the unexpected result, indicating a flaw in the function's implementation."
Gson-17,Fixed DefaultDateTypeAdapter nullability issue and JSON primitives contract #1100,7867,Functional Issue,5,"The bug report describes an issue with the `DefaultDateTypeAdapter` not handling null values correctly during serialization and deserialization, which is a problem with the core application logic of Gson. The fix addresses this incorrect behavior, suggesting a functional issue."
Math-27,[MATH-835] Fraction percentageValue rare overflow - ASF JIRA,1530,Functional Issue,5,"The bug report describes an overflow error in the `percentageValue()` method of the Fraction class, which is a defect in the core application logic. The fix involves changing the calculation order to avoid the overflow, indicating a problem with the original algorithm's functionality."
Mockito-38,Code,20,Functional Issue,1,"With no description, it's impossible to know the precise cause, but 'Code' as the title suggests a general problem within the application's logic. Thus, Functional Issue seems like the most likely fit, albeit with low confidence."
JacksonDatabind-42,Issue Report,1068,Functional Issue,5,"The bug report describes a failure in the core logic of serializing and deserializing `Locale.ROOT`, resulting in an assertion error because the deserialized value is null when it should be `Locale.ROOT`."
Closure-172,Issue Report,20,Functional Issue,1,"Since there is no description, it's impossible to know the exact nature of the issue. However, assuming it's a general problem reported, it most likely relates to core application logic causing unexpected behavior."
Time-27,#64 Different behaviour of PeriodFormatter,544,Functional Issue,5,"The bug report indicates that two different ways of creating a PeriodFormatter are resulting in different behaviors, which points to an issue in the core application logic related to formatting periods. The issue is in the logic of how the `PeriodFormatter` is constructed and how it formats the output, not in the GUI, network, or any other category."
Jsoup-74,Issue Report,1104,Functional Issue,5,"The bug report describes an issue where the `Node.text()` method in Jsoup incorrectly parses the `&shy;` HTML entity, resulting in unexpected text output. This falls directly within the realm of core application logic and its expected behavior."
Collections-25,[COLLECTIONS-566] IteratorUtils.collatedIterator do not use natural ordering if no comparator was provided - ASF JIRA,1061,Functional Issue,5,"The bug report describes a failure in the core logic of `IteratorUtils.collatedIterator`. It throws an exception when it should be using natural ordering, which is a functional error in how the iterator is implemented."
Lang-32,[LANG-586] Use of ThreadLocals in ToStringStyle and HashCodeBuilder trigger memory leaks in container environments - ASF JIRA,1242,Performance Issue,5,"The bug report describes a memory leak caused by the improper use of ThreadLocals. This directly relates to memory overuse, which falls under performance issues."
JacksonCore-2,Issue Report,680,Functional Issue,5,"The bug report describes incorrect parsing behavior, where the parser incorrectly parses two values instead of throwing an exception. This falls under core application logic issues causing unexpected behavior."
Math-70,"[MATH-369] BisectionSolver.solve(final UnivariateRealFunction f, double min, double max, double initial) throws NullPointerException - ASF JIRA",1653,Functional Issue,5,"The bug report describes a NullPointerException due to an incorrect method call within the core application logic of the BisectionSolver, leading to unexpected behavior. This falls directly under functional issues related to program logic."
JacksonCore-18,Issue Report,2134,Performance Issue,5,"The bug report describes an OutOfMemoryError, which is a classic performance issue related to memory overuse. The error occurs when writing a large BigDecimal as plain text, indicating an inefficient memory usage in that specific scenario."
Closure-98,Issue Report,20,Functional Issue,1,"The bug report lacks a description, making categorization difficult. Assuming a problem occurred, the most general category that fits is a functional issue as it indicates a problem or unexpected crash."
Closure-77,Issue Report,20,Functional Issue,1,"Without a description, it's impossible to know what the issue is. However, a lack of information often suggests a core application logic failure as it is the broadest category."
JacksonDatabind-39,Issue Report,3205,Functional Issue,5,"The bug report describes Jackson failing to correctly deserialize JSON after encountering an invalid subtype, indicating a problem with the core deserialization logic. The expected behavior is for Jackson to continue parsing even after a FAIL_ON_INVALID_SUBTYPE error is encountered, which is not happening."
Closure-109,Issue Report,20,Functional Issue,1,"Since there is no description, I'm guessing it's related to a functional issue, but with very low confidence because of the lack of information. It is hard to determine which type it is."
Lang-49,[LANG-380] infinite loop in Fraction.reduce when numerator == 0 - ASF JIRA,919,Functional Issue,5,"The bug report describes an infinite loop occurring in the Fraction.reduce method when the numerator is 0. This is a clear issue with the core application logic, as the method is not handling a specific case correctly, leading to unexpected behavior."
JacksonDatabind-5,Issue Report,2590,Functional Issue,5,"The core issue is that mixin annotations are being lost due to how Jackson handles class hierarchies and interfaces, which directly impacts the serialization functionality. This is a bug in the core logic of how Jackson processes annotations."
Jsoup-58,Issue Report,2488,Functional Issue,5,"The bug report describes incorrect behavior of the Jsoup.isValid method, indicating a problem in the core application logic for HTML validation. The method is not correctly identifying invalid HTML fragments based on the provided whitelist."
JacksonDatabind-81,Issue Report,1060,Functional Issue,5,"The bug report describes an issue with type handling, specifically the discrepancy between primitive types and their wrapper objects, which directly affects the core application logic related to type refinements. The issue results in unexpected behavior when the system attempts to relate 'int' and 'java.lang.Integer'."
Closure-20,Issue Report,20,Functional Issue,1,"The bug report provides no description, suggesting a fundamental problem with the system's functionality. Without more information, it's difficult to pinpoint a specific category, but a functional issue is the most likely starting point."
Mockito-14,Code,20,Functional Issue,1,"Since there is no description, it is difficult to determine the exact nature of the bug. Given only the title 'Code', it's likely a problem with the underlying logic causing unexpected behavior."
Math-6,[MATH-949] LevenbergMarquardtOptimizer reports 0 iterations - ASF JIRA,2574,Functional Issue,5,"The bug report clearly states that the LevenbergMarquardtOptimizer.getIterations() method returns an incorrect value (0), indicating a problem in the core application logic of the optimization algorithm. The provided test case further confirms this functional issue."
Codec-18,"[CODEC-231] StringUtils.equals(CharSequence cs1, CharSequence cs2) can fail with String Index OBE - ASF JIRA",920,Functional Issue,5,"The bug report indicates that `StringUtils.equals()` fails with a String Index Out of Bounds Exception, meaning the core logic of the method is faulty. This unexpected behavior points directly to a functional issue within the application's logic."
JacksonDatabind-97,Issue Report,2741,Functional Issue,5,"The bug report describes a scenario where context attributes are not being correctly passed to a custom serializer when used with ObjectNode, indicating an issue in the core logic of the serialization process within the Jackson library. The incorrect handling of the attribute leads to unexpected output, directly impacting the application's functionality."
Compress-45,[COMPRESS-411] TarUtils.formatLongOctalOrBinaryBytes never uses result of formatLongBinary - ASF JIRA,1060,Functional Issue,5,The bug report describes an issue where the `formatLongOctalOrBinaryBytes` method produces incorrect results due to overwriting the result of `formatLongBinary` and a question about the need to support negative numbers. This clearly indicates a flaw in the core application logic of the method.
JacksonDatabind-78,Issue Report,861,Security Issue,5,"The bug report explicitly mentions a ""Jackson Deserializer security vulnerability via default typing (CVE-2017-7525)"". CVE numbers are associated with security vulnerabilities."
Closure-36,Issue Report,20,Functional Issue,1,"The bug report is titled ""Issue Report"" with no description, which suggests a problem with the program's functionality but provides no specific details. Without more information, Functional Issue is the broadest, most applicable category with low confidence."
Closure-148,Issue Report,20,Functional Issue,1,"Since there is no description available, it's impossible to know the precise issue. However, 'Issue Report' sounds like a general functional problem, but the confidence is low due to the lack of details."
Jsoup-1,Issue Report,582,Functional Issue,5,The bug report describes an issue where parsing HTML with Jsoup results in incorrect text ordering. This indicates a problem with the core logic of the HTML parsing functionality.
Jsoup-19,Issue Report,963,Functional Issue,5,"The bug report describes a core functionality of Jsoup's sanitizer (preserving CID references) failing, leading to unexpected behavior where image references are broken. This directly impacts the expected logic of the sanitization process."
Closure-61,Issue Report,20,Functional Issue,1,"Since there is no description, it's impossible to determine the category definitively. However, a general 'Issue Report' title without further details hints towards a potential core application logic problem or unexpected behavior, thus categorized as a Functional Issue with low confidence."
Compress-12,[COMPRESS-178] TarArchiveInputStream throws IllegalArgumentException instead of IOException - ASF JIRA,3982,Functional Issue,5,"The bug report describes an unexpected exception being thrown during file processing, which violates the expected behavior defined in the Javadoc. This points to a flaw in the core application logic for handling corrupt files."
Gson-9,Add boxed boolean value() overload. #836,4621,Functional Issue,5,"The bug report describes a NullPointerException occurring due to incorrect overload resolution when calling `value()` with a boxed Boolean, indicating a problem in the core application logic related to type handling. The fix involves adding an overload to handle boxed Booleans correctly, solidifying this as a functional issue."
Gson-8,Issue Report,5413,Functional Issue,5,"The stack trace indicates a problem with `com.google.gson.Gson.fromJson`, specifically an inability to allocate an instance of `java.util.concurrent.locks.Lock`. This suggests a problem in deserializing the JSON data into the `FeedItem` class, indicating an error in the application's core logic related to data processing."
Csv-16,[CSV-224] Some multi-iterator parsing peek sequences incorrectly consume elements - ASF JIRA,4395,Functional Issue,5,"The bug report clearly describes a problem with the core logic of the CSV parser, where the iterator and lexer get out of sync, leading to incorrect data consumption. This falls squarely within the definition of a functional issue."
Jsoup-18,Issue Report,973,Functional Issue,5,"The bug report describes an issue where the `outerHtml` method of jsoup returns an unexpected attribute (`=""""`) in the output. This is a problem with the core application logic responsible for generating the HTML representation of an element."
Closure-60,Issue Report,20,Functional Issue,1,"Since there is no description, it's safest to assume a core application logic issue that the reporter noticed. The lack of information makes a strong confidence score impossible."
Compress-13,[COMPRESS-176] ArchiveInputStream#getNextEntry(): Problems with WinZip directories with Umlauts - ASF JIRA,2292,Functional Issue,5,"The bug report describes a problem with ArchiveInputStream not correctly processing zip files created by WinZip that contain Umlauts in directory names. This results in incorrect file paths and directory identification, indicating a flaw in the core application logic related to archive handling."
JacksonDatabind-96,Issue Report,813,Functional Issue,5,"The bug report describes an issue where implicit constructor property names are not renamed properly, leading to unexpected behavior related to property mapping. This falls under core application logic and causes unexpected results."
Compress-44,[COMPRESS-412] NullPointerException defect in ChecksumCalculatingInputStream#getValue() - ASF JIRA,1701,Functional Issue,5,"The bug report describes a NullPointerException in the core logic of the ChecksumCalculatingInputStream, specifically when getValue() is called with a null input stream. This indicates a flaw in the application's functionality related to input validation."
Closure-37,Issue Report,20,Functional Issue,1,"The bug report lacks a description, making categorization difficult. Given the absence of information, assuming a general 'Functional Issue' is the most plausible, albeit with very low confidence."
JacksonDatabind-79,Issue Report,2597,Functional Issue,5,"The bug report describes a problem with the core application logic of the Jackson library, specifically the `@JsonIdentityReference` annotation. The annotation is not behaving as expected when defined on a class level, leading to incorrect serialization of object IDs."
Closure-149,Issue Report,20,Functional Issue,1,"With no description, it is impossible to know what kind of issue this is, but the most generic kind of bug is likely a functional issue relating to application logic. The confidence is very low due to the lack of information."
Math-7,[MATH-950] event state not updated if an unrelated event triggers a RESET_STATE during ODE integration - ASF JIRA,1866,Functional Issue,5,"The bug report describes incorrect behavior in the core ODE solver logic, leading to wrong state updates and potentially incorrect function calls. This points directly to a flaw in the application's functional logic."
Lang-1,[LANG-747] NumberUtils does not handle Long Hex numbers - ASF JIRA,1655,Functional Issue,5,"The bug report describes incorrect behavior in the `NumberUtils` class, specifically `createLong()` not handling hex numbers like `createInteger()` does. This is a problem in the core application logic related to number parsing."
Jsoup-59,Issue Report,835,Functional Issue,5,The bug report describes an `IllegalArgumentException` thrown by `Jsoup.clean()` when processing a specific string format containing control characters. This indicates a problem in the core application logic of Jsoup's cleaning functionality.
JacksonDatabind-80,Issue Report,712,Functional Issue,4,"The bug report describes an issue with type resolution logic, leading to an extraneous type id mapping. This falls under unexpected behavior caused by a flaw in the core application logic."
Closure-21,Issue Report,20,Functional Issue,1,"The bug report provides no information, so it's impossible to definitively categorize it. I'm assuming a problem in core application logic, due to lack of any other information."
Mockito-15,Code,20,Functional Issue,1,"Without a description, it's impossible to determine the exact nature of the bug. However, a generic 'Code' title likely implies an issue with the core logic or functionality, thus 'Functional Issue' is the most plausible option, albeit with very low confidence."
JacksonDatabind-4,Issue Report,842,Functional Issue,5,"The bug report describes an issue where the index is not correctly set during deserialization, leading to a lack of information about the source of the error. This directly impacts the core application logic of mapping JSON data to objects, thus it is a functional issue."
JacksonCore-19,Issue Report,1836,Functional Issue,5,"The bug report describes an `ArrayIndexOutOfBoundsException` occurring during the parsing of a floating-point number with a specific length using the Jackson library. This indicates a problem with the core logic of the JSON parsing functionality within the Jackson library, making it a functional issue."
Closure-99,Issue Report,20,Functional Issue,1,"Since there is no description, it is impossible to determine the exact cause. However, a general 'Issue Report' likely indicates a problem with the application's core functionality, so I am selecting 'Functional Issue' with low confidence."
JacksonDatabind-38,Issue Report,2442,Permission/Deprecation Issue,5,The bug report discusses the handling of a deprecated method `SimpleType.construct()` and the need to move users away from its usage. The core problem revolves around the deprecation and the changes in type resolution related to it.
Closure-76,Issue Report,20,Functional Issue,1,"With no description, it's impossible to know the nature of the bug. Assuming it's a general issue, a functional issue impacting core application logic is the most likely default."
Closure-108,Issue Report,20,Functional Issue,1,"The bug report lacks a description, making categorization difficult. However, without further information, assuming it's a functional issue affecting the core logic is a starting point, albeit with low confidence."
Lang-33,[LANG-587] ClassUtils.toClass(Object[]) throws NPE on null array element - ASF JIRA,847,Functional Issue,5,The bug report describes a NullPointerException occurring within the `ClassUtils.toClass(Object[])` method when a null element is present in the array. This indicates a flaw in the core application logic related to how the method handles null inputs.
JacksonCore-3,Issue Report,1055,Functional Issue,5,"The bug report describes an incorrect calculation of column position due to an uninitialized variable, which directly impacts the core logic of the JSON parser. This leads to unexpected behavior and incorrect exception reporting."
Math-71,[MATH-358] ODE integrator goes past specified end of integration range - ASF JIRA,2222,Functional Issue,5,"The bug report describes a problem with the ODE integrator's core logic, specifically its inability to accurately handle the end of the integration range, leading to incorrect results. The provided test case highlights this unexpected behavior, indicating a flaw in the algorithm's functionality."
JacksonDatabind-43,"Problem with Object id handling, explicit null token #1150",7827,Functional Issue,5,"The bug involves incorrect handling of null values for object IDs during deserialization, which leads to exceptions and unexpected behavior. This is a problem within the core application logic for handling object IDs."
Closure-173,Issue Report,20,Functional Issue,1,"Since there is no description, it's impossible to determine the exact cause of the bug. However, a generic ""Issue Report"" with no details is most likely related to some unexpected behavior within the application's core logic."
Time-26,#60 .withHourOfDay() sets hour inconsistantly on DST transition.,3083,Functional Issue,5,"The bug report describes inconsistent behavior of the `.withHourOfDay()` method related to DST transitions, indicating a problem in the core application logic for handling time zones. The assertion failure confirms incorrect calculation of the time, thus a functional issue."
Jsoup-75,Issue Report,1718,Functional Issue,5,"The bug report describes a regression where boolean attributes are not being collapsed correctly in HTML output, indicating a problem with the core logic of the Jsoup library's HTML formatting functionality. The provided test case and analysis of the commit further support that it's a functional issue."
Collections-24,[COLLECTIONS-496] UnmodifiableBoundedCollection does not implement Unmodifiable marker interface - ASF JIRA,974,Functional Issue,5,"The bug report states that UnmodifiableBoundedCollection does not implement the Unmodifiable interface, which is a problem in the core application logic. This results in unexpected behavior as the collection may not be truly unmodifiable as expected."
JacksonDatabind-107,Issue Report,889,Functional Issue,5,"The bug report describes a NullPointerException (NPE) caused by a specific return value from a deserialization handler, impacting the core application logic related to deserialization. This indicates a problem with the intended functionality of the application's deserialization process."
Compress-6,[COMPRESS-94] Creating zip files with many entries will ocassionally produce corrupted output - ASF JIRA,2444,Functional Issue,5,"The bug report describes a problem with the core application logic related to zip file creation, specifically with the ZipArchiveEntry class's equals() and hashCode() methods, leading to incorrect offsets and corrupted output. This directly affects the intended functionality of the zip file creation process."
Lang-64,[LANG-259] ValuedEnum.compareTo(Object other) not typesafe - it easily could be... - ASF JIRA,1284,Functional Issue,5,"The bug report describes an issue with the `compareTo` method in `ValuedEnum`, where it returns incorrect results when comparing different subclasses with the same int value. This directly relates to the core application logic and its expected behavior."
Math-26,"[MATH-836] Fraction(double, int) constructor strange behaviour - ASF JIRA",3320,Functional Issue,5,"The bug report describes incorrect results and failure to reduce fractions in the `Fraction` class constructor, which is a core part of the application's logic. The unexpected behavior and incorrect calculations directly indicate a functional issue within the core algorithm."
Gson-16,Fix StackOverflowError on resolving types with TypeVariable recursion #1128,7641,Functional Issue,5,"The bug report describes a StackOverflowError caused by recursion in type resolution, which directly affects the core application logic for handling types. The provided code sample demonstrates the problem originating from the program's logic, not from external factors like network or GUI."
Closure-124,Issue Report,20,Functional Issue,1,"The bug report lacks description. However, assuming the issue is reported it likely impacts core functionality and manifests as unexpected behavior or crashes."
JacksonDatabind-14,Issue Report,7444,Functional Issue,5,The bug report describes an exception during deserialization using a custom deserializer when updating an existing object from a JsonNode. This indicates a problem with the core application logic related to deserialization.
Compress-29,[COMPRESS-306] ArchiveStreamFactory fails to pass on the encoding when creating some streams - ASF JIRA,1104,Functional Issue,5,"The bug report describes a failure to pass on the encoding when creating certain archive input/output streams. This falls under core application logic, making it a functional issue."
Cli-1,[CLI-13] [cli] CommandLine.getOptionValue() behaves contrary to docs - ASF JIRA,2157,Functional Issue,5,"The bug report describes unexpected behavior in the `CommandLine.getOptionValue()` method, which is a core part of the application logic. The method returns null when it should return a value according to the documentation."
Cli-27,[CLI-182] Unable to select a pure long option in a group - ASF JIRA,1123,Functional Issue,5,"The bug report describes a problem with the core logic of the `OptionGroup` class in handling options with long names but no short names. This leads to unexpected behavior when selecting an option in the group, directly affecting the functionality of the command-line interface."
Jsoup-22,Issue Report,801,Functional Issue,5,"The bug report describes a NullPointerException occurring in core application logic when accessing sibling elements without a parent. This indicates a flaw in the element traversal logic, which directly impacts functionality."
